id,name,photo,description,category,esposizione,fioritura,altezza,terreno,densità,vaso,disponibile,novità,utile_per,created_at,updated_at,price_cents,price_currency,nascondi
512,Lychnis chalcedonica,,"Ombrelle semisferiche di fiori rosso scarlatto su fogliame verde chiaro. Allegra e robusta è una pianta che si dovrebbe vedere di più nei giardini. Dissemina con facilità.
Origine: Europa, Russia",erbacee perenni,sole,estate,"media, cm. 70-90","leggero, ben drenato",7-9 piante mq.,tondo cm.13 (1 L.),true,true,insetti,2019-03-04 16:24:44 UTC,2019-08-22 18:20:02 UTC,500,EUR,false
342,Lychnis coronaria 'Alba',,"Pianta di grande candore per i suoi fiori bianchi e foglie e fusti grigi. Ama il secco e il caldo. Breve durata ma dissemina con grande facilità.
Origine: Europa.",erbacee perenni,sole,estate,"media, cm. 70-90","leggero, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,terreni aridi,2019-02-06 17:55:56 UTC,2019-08-28 07:41:03 UTC,450,EUR,false
344,Lychnis flos cuculi 'Jenny',,"Una L. dai fiori doppi, molto vezzosa. Generosa nella fioritura e facile.
Origine: Europa, varietà coltivata.
",erbacee perenni,"sole, mezz'ombra",tarda primavera,"bassa, cm. 40-50","fresco, ricco di sostanza organica",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-06 18:01:07 UTC,2019-02-21 15:23:17 UTC,500,EUR,false
343,Lychnis flos cuculi 'White Robin',,"Se volete stendere pizzi e trine in giardino questa è la pianta che può servire. Portamento eretto ma leggerezza creata dai petali sfrangiati e profondamente divisi.
Origine: Europa, varietà coltivata.",erbacee perenni,"sole, mezz'ombra",tarda primavera,bassa cm. 40-50,"fresco, ricco di sostanza organica",7-9 piante mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-06 17:58:50 UTC,2019-02-21 15:24:06 UTC,450,EUR,false
213,Lycoris radiata,,"Bulbosa originaria dell'Estremo oriente, può ricordare le Nerine per la forma del fiore, rosso lacca, con un tocco di eleganza e leggerezza aggiunte dagli stami molto lunghi. Ama angoli freschi del giardino. Le foglie vengono emesse in autunno, dopo la fioritura che avviene in ottobre. 
Origine: Asia.

",erbacee perenni,mezz'ombra,tarda estate,"bassa, cm. 40-50","fresco, umido",7-9 piante/mq.,tondo cm.15 (2 L.),true,true,"",2019-02-02 12:19:13 UTC,2020-12-02 18:07:41 UTC,1000,EUR,false
345,Mathiasella bupleroides 'Green Dream',,"Ombrellifera dai fiori che ricordano l’ elleboro, verde mela, e foglie profumate di angelica. Molto rara.
Origine: Messico.",erbacee perenni,mezz'ombra,estate,"media, cm. 70-90","leggero, ben drenato",3-5 piante/mq.,tondo cm. 15 (2 L.),true,false,"fogliame decorativo, insetti",2019-02-06 18:05:08 UTC,2019-02-21 15:31:09 UTC,1200,EUR,false
346,Meum athamanticum,,"Ha foglie così belle: piumose, leggere, di un fresco verde che avrete la tentazione di usarle nei mazzi di fiori che portate in casa. I fiori bianchi, in ombrelle leggere ne completano la grazia.
Origine: Europa.",erbacee perenni,sole,tarda primavera,"bassa, cm. 40-50","leggero, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"fogliame decorativo, insetti, spontanea",2019-02-06 18:08:27 UTC,2019-02-21 15:31:44 UTC,600,EUR,false
279,Milium effusum 'Aureum',,"Le foglie giallo verdi splendono in angoli di ombra.
Origine: Nord America, Eurasia; varietà coltivata.
",graminacee,mezz'ombra-ombra,tarda primavera-estate,"bassa, cm. 30-40; in fioritura cm. 40-50","fresco, ricco di sostanza organica",7-9 piante/mq.,tondo cm.15 (2 L.),false,false,"",2019-02-04 15:04:52 UTC,2019-02-04 15:04:52 UTC,700,EUR,false
280,Miscanthus 'Purpurascens',,"Graminacea caratterizzata dagli splendidi  colori autunnali, una fiammata di rosso e arancio.
Origine: Asia, varietà coltivata.

",graminacee,sole,tarda estate-autunno  ,"alta, cm. 100-120; in fioritura 150","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:10:30 UTC,2019-12-04 17:49:34 UTC,500,EUR,false
282,Miscanthus sinensis 'Adagio',,"Varietà compatta a foglia verde molto stretta che vira al giallo in autunno. Le infiorescenze, che compaiono ad agosto, si aprono nei colori del rosso diventando, con il passare della stagione, più chiare. Ideale per piccoli giardini.
Origine: Asia, varietà coltivata.
",graminacee,sole,tarda estate-autunno  ,"alta, cm. 100-120; in fioritura cm. 150","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.15 (2 L.),true,false,"",2019-02-04 15:15:42 UTC,2019-12-04 17:50:24 UTC,800,EUR,false
283,Miscanthus sinensis 'Flamingo',,"Portamento arcuato, belle infiorescenze piumose di colore rosso-vinaccia che vira al rosa argenteo.
Origine: Asia.
",graminacee,sole,tarda estate-autunno  ,"alta, cm. 100-120; in fioritura cm. 150","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:17:33 UTC,2019-02-24 09:59:09 UTC,500,EUR,false
284,Miscanthus sinensis 'Gnome',,"Varietà di piccole dimensioni con infiorescenze ramate che virano al rosso in autunno.
Origine: Asia, varietà coltivata.
",graminacee,sole,tarda estate-autunno  ,"alta, cm. 90-150; in fioritura cm. 150","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.15 (2 L.),false,false,"",2019-02-04 15:20:03 UTC,2019-08-28 07:46:23 UTC,800,EUR,false
285,Miscanthus sinensis 'Gracillimus',,"Varietà ormai collaudata, porta foglie sottili con una venatura argentea centrale. Fioritura tardiva ma spettacolare, come del resto spettacolare è questa varietà.
Origine: Asia, varietà coltivata.
",graminacee,sole,autunno  ,"alta, cm. 120-180; in fioritura cm. 150-200","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:21:59 UTC,2019-08-28 07:47:25 UTC,500,EUR,false
286,Miscanthus sinensis 'Graziella',,"Infiorescenze piumose e vistose svettano al di sopra delle foglie.
Origine: Asia, varietà coltivata.
",graminacee,sole,tarda estate-autunno  ,"alta, cm. 130-150; in fioritura cm. 150-175","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:23:52 UTC,2019-08-28 07:48:33 UTC,500,EUR,false
287,Miscanthus sinensis 'Morning Light',,"Varietà di medie dimensioni, ha foglie verde pallido marginate di bianco. Poco fiorifera, compensa questa mancanza con la sua leggerezza e luminosità.
Origine: Asia, varietà coltivata.
",graminacee,sole,autunno,"alta, cm. 75-100; in fioritura cm. 120-150","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:26:13 UTC,2019-08-28 07:49:12 UTC,500,EUR,false
288,Miscanthus sinensis 'Nippon',,"Foglie verdi che in autunno si tingono di rosso ramato. Infiorescenze rosso-marrone che compaiono a fine agosto (è uno dei primi a fiorire). Ideale per piccoli giardini.
Origine: Asia, varietà coltivata.
",graminacee,sole,estate,"alta, cm. 100-120; in fioritura cm. 130-150","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:27:47 UTC,2019-08-28 07:50:01 UTC,500,EUR,false
281,Miscanthus sinensis 'Red Chief',,"Spighe rosse ma soprattutto è una fiammata il colore autunnale.
Origine: Asia, varietà coltivata.
",graminacee,sole,tarda estate-autunno  ,"alta, cm. 100-120; in fioritura cm. 130-150","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:12:42 UTC,2019-08-28 07:50:59 UTC,500,EUR,false
289,Miscanthus sinensis 'Silberfeder',,"Fioritura argentea su fogliame verde scuro. Foglia larga.
Origine: Asia, varietà coltivata.

",graminacee,sole,tarda estate-autunno  ,"alta, cm. 150-200; in fioritura cm. 200-250","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.15 (2 L.),true,false,"",2019-02-04 15:29:58 UTC,2019-02-21 15:36:47 UTC,800,EUR,false
290,Miscanthus sinensis 'Silberspinne',,"Spighe argentee.
Origine: Asia, varietà coltivata.
",graminacee,sole,tarda estate-autunno  ,"alta, cm. 90-100; in fioritura: cm. 100-120","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:32:26 UTC,2019-08-28 07:52:44 UTC,500,EUR,false
291,Miscanthus sinensis 'Strictus',,"Portamento eretto con foglie verdi striate orizzontalmente di giallo. Fioritura tardiva.
Origine: Asia; varietà coltivata.
",graminacee,sole,autunno,"alta, cm. 175-200; in fioritura cm. 200-250","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:35:06 UTC,2019-08-28 07:53:20 UTC,500,EUR,false
292,Miscanthus sinensis 'Variegatus',,"Variegato a strisce longitudinali bianche. Fioritura purpurea.
Origine: Asia, varietà coltivata.
",graminacee,sole,tarda estate-autunno  ,"alta, cm. 150-180; in fioritura cm. 180-200","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.13 (1 L.),true,false,fogliame ornamentale,2019-02-04 15:37:01 UTC,2019-08-28 07:54:10 UTC,500,EUR,false
293,Miscanthus sinensis 'Yaku Jima',,"Molto simile al M. ‘Adagio’, questa varietà è leggermente più grande e porta foglie ancora più strette. Fioritura prolifica.
Origine: Asia, varietà coltivata.
",graminacee,sole,tarda estate-autunno  ,"alta, cm. 100-120; in fioritura cm. 130-150","normale, non troppo asciutto, ben drenato",1 pianta mq.,tondo cm.15 (2 L.),false,false,"",2019-02-04 15:43:10 UTC,2019-02-21 15:38:46 UTC,800,EUR,false
294,Miscanthus tinctorius 'Nanus Variegatus',,"Varietà di Miscanthus poco comune, forma un cespuglio leggero e morbido con foglie giallo-verde striate di bianco crema. Ottimo tappezzante per aree di piccole dimensioni. Fioritura occasionale.
Origine: Asia, varietà coltivata.
",graminacee,sole-mezz'ombra,estate,"alta, cm. 100-120","normale, non troppo asciutto, ben drenato",3 piante/mq.,tondo cm.15 (2 L.),false,false,"",2019-02-04 15:45:05 UTC,2019-08-28 07:55:45 UTC,800,EUR,false
215,Mitella diphylla,,"Origine: Nord America.
",erbacee perenni,"ombra, mezz'ombra",primavera,"bassa, cm. 30-40","fresco, ricco di sostanza organica; tollera l'ombra secca",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,coprisuolo,2019-02-02 12:24:10 UTC,2020-01-31 18:40:19 UTC,600,EUR,false
295,Molinia caerulea 'Edith Dudszus',,"Denso cespo di foglie sottili verde chiaro da cui si innalzano spighe color porpora.
Origine: Europa, varietà coltivata.
",graminacee,sole-mezz'ombra,estate,"media, cm. 60-90; in fioritura cm. 75-100",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:47:41 UTC,2019-08-28 07:57:15 UTC,500,EUR,false
296,Molinia caerulea 'Heidebraut',,"Portamento eretto, foglie verdi, strette, infiorescenze chiare e leggere.
Origine: Europa, varietà coltivata.
",graminacee,sole-mezz'ombra,estate,"media, cm. 60-80; in fioritura cm. 80-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-04 15:49:48 UTC,2020-11-13 15:17:07 UTC,500,EUR,false
297,Molinia caerulea subsp. arundinacea 'Windspiel',,"Ciuffi di foglie verdi dai quali si alzano, imponenti, steli fiorali che ondeggiano al vento.
Origine: Europa, varietà coltivata.
",graminacee,sole-mezz'ombra,estate,"media, cm. 60-80; in fioritura cm. 180-200",normale,1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:52:21 UTC,2019-02-21 16:46:39 UTC,500,EUR,false
509,Molinia coerulea 'Moorhexe',,"Cespo diritto e compatto.
Origine: Europa; varietà coltivata",graminacee,sole-mezz'ombra,estate,"media, cm. 50-60",normale,7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-21 16:49:22 UTC,2019-08-28 07:58:40 UTC,500,EUR,false
564,Molinia 'Skyracer',,"",graminacee,sole-mezz'ombra,estate,"alta, cm. 50-100; in fioritura cm. 150-200",normale,1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-08-07 15:55:40 UTC,2019-08-28 07:59:07 UTC,500,EUR,false
349,Monarda bradburiana,,"La prima Monarda a fiorire, già in primavera. Fiori rosa tenue punteggiati di viola.
Origine: Nord America.
",erbacee perenni,sole,tarda primavera,"media, cm. 50-60","normale, anche asciutto, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-07 19:17:59 UTC,2019-02-21 16:47:39 UTC,500,EUR,false
542,Monarda citriodora 'Bergamo',,"",aaaaaaaaa,aaaaaaaaa,aaaaaa,aaaaaaaa,"","","",false,false,aaaa,2019-07-25 16:19:08 UTC,2019-12-04 17:56:26 UTC,100,EUR,true
351,Monarda fistulosa,,"Più modesta nella fioritura delle M. didyma in varietà ma con un aspetto complessivo più elegante e leggero. Ottime le foglie fresche in infusione. Tollera il secco meglio delle altre monarde ed è anche più resistente al mal bianco.
Origine: Nord America.
",erbacee perenni,sole,estate,"alta, cm. 100-120","normale, ben drenato; tollera il secco",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-07 19:27:57 UTC,2019-02-21 16:51:08 UTC,500,EUR,false
352,Monarda 'Gardenview Scarlett',,"Un bel tono di rosso.
Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,estate,"alta, cm. 80-90","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-07 19:29:42 UTC,2019-08-28 07:59:58 UTC,500,EUR,false
347,Monarda 'Mahogany',,"Fioritura rosso cardinale accentuata dalle brattee fogliari purpuree. Foglie intensamente profumate.
Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,estate,"media, cm. 80-100","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-06 18:10:45 UTC,2020-12-02 18:05:41 UTC,500,EUR,false
350,Monarda 'Millefoglie',,"Varietà ottenuta in vivaio dai fiori di un bel rosso cardinale.
Origine: da seme.
",erbacee perenni,sole,estate,"media, cm. 70-80","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-07 19:20:57 UTC,2019-02-21 16:55:42 UTC,500,EUR,false
348,Monarda 'Ou charme',,"I fiori rosa pallido sono evidenziati dalle bratte fogliari porpora.
Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,estate,"media, cm. 80-100","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-06 18:12:24 UTC,2019-02-21 16:56:43 UTC,500,EUR,false
353,Monarda punctata,,"Le brattee colorate di rosa sono più vistose della fioritura vera e propria.
Origine: Nord America.
",erbacee perenni,sole,estate,"media, cm. 60-70","normale, anche asciutto, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-07 19:31:39 UTC,2019-02-21 16:57:25 UTC,500,EUR,false
359,Monarda 'Scorpion',,"Un bel cremisi vivace e luminoso.
Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,estate,media cm. 70-90,"leggero, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,Insetti,2019-02-07 20:19:06 UTC,2019-02-24 10:13:45 UTC,500,EUR,false
298,Muhlenbergia capillaris,,"Una delle graminacee dalla fioritura più bella, una nuvola purpurea. Ama terreni sciolti e asciutti.
Origine: Nord America.
",graminacee,sole,autunno,"media, cm. 40-50; in fioritura cm. 80-100","leggero, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-04 15:54:13 UTC,2019-02-04 15:54:13 UTC,500,EUR,false
299,Muhlenbergia dubia,,"Bellissime foglie grigie che si aprono a ventaglio. Molto resistente alla siccità.
Origine: Nord America.
",graminacee,sole,tarda estate-autunno  ,"bassa, cm. 30-40; in fioritura cm. 70-80","leggero, ben drenato; tollera il secco",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:55:40 UTC,2019-02-21 16:58:27 UTC,500,EUR,false
300,Muhlenbergia reverchonii,,"Bella fioritura rosa porpora in estate, una nuvola leggera. Ha dimensioni più contenute rispetto alla più conosciuta M. capillaris ed è considerata più rustica. 
Origine: Nord America.
",graminacee,sole,autunno,"media, cm. 70-90; in fioritura 90-100","leggero, ben drenato; tollera il secco",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 15:57:30 UTC,2021-01-18 17:22:59 UTC,500,EUR,false
214,Myrrhis odorata,,"Foglie a forma di felce con un delizioso profumo di anice. Fioritura candida che regala leggerezza. Ama terreni freschi.
Origine: Europa.
",erbacee perenni,sole-mezz'ombra,tarda primavera,"alta, cm. 90-100","fresco, ricco di sostanza organica",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"fogliame decorativo, insetti, spontanea",2019-02-02 12:22:11 UTC,2019-02-21 16:59:18 UTC,600,EUR,false
216,Nepeta 'Junior Walker',,"Varietà compatta a fiori blu.
Origine: varietà coltivata.

",erbacee perenni,sole,tarda primavera-estate,"bassa, cm. 30-40","normale, ben drenato; tollera il secco",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,coprisuolo,2019-02-02 12:27:19 UTC,2019-02-21 17:14:32 UTC,450,EUR,false
217,Nepeta kubanica,,"Origine: Europa.
",erbacee perenni,sole,estate,"media, cm. 70-90","normale, ben drenato; tollera il secco",1-3 piante/mq.,tondo cm. 13 (1 L.),true,false,Insetti,2019-02-02 12:28:54 UTC,2019-08-28 08:07:59 UTC,450,EUR,false
361,Nepeta 'Six Hill's Giant',,"Più alta rispetto alla N. fassenii, porta fiori blu lavanda da maggio ad ottobre.
Origine: varietà coltivata.
",erbacee perenni,sole,estate,media cm. 50-60,"normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-07 20:23:38 UTC,2019-02-21 17:15:03 UTC,450,EUR,false
219,Nerine bowdenii 'Isabel',,"Fioritura molto tardiva per i giardini autunnali elegante e sofisticata. A volte fiorisce anche sulle soglie dell'inverno. Varietà a fiore rosa intenso.
Origine: Sud Africa, varietà coltivata.",erbacee perenni,sole,autunno,"media, cm. 50-60","normale, anche povero, ben drenato",7-9 piante/mq.,tondo cm.15 (2L.),true,false,"",2019-02-02 12:34:50 UTC,2021-01-06 15:35:19 UTC,1000,EUR,false
218,Nerine bowdenii 'Vesta',,"Rosa tenuissimo.
Origine: Sud Africa, varietà coltivata.
",erbacee perenni,sole,autunno,"media, cm. 50-60","normale, anche povero, ben drenato",7-9 piante/mq.,tondo cm.15 (2 L.),true,false,"",2019-02-02 12:31:49 UTC,2021-01-06 15:34:41 UTC,1000,EUR,false
220,Oligoneurum album,,"Vi sono piante che hanno le loro migliori qualità nell'essere discrete e poco appariscenti. E' il caso di questa nordamericana che veniva classificata sino a poco fa come Aster ptarmicoides. Un aster dai fiori bianchi, estivi che illumina con la sua presenza.
Origine: Nord America.
",erbacee perenni,sole,estate,"media, cm. 50-60","leggero, ben drenato; tollera il secco",7-9 piante/mq.,tondo cm.13 (1 L.),true,true,"",2019-02-02 15:30:46 UTC,2019-02-21 17:20:58 UTC,500,EUR,false
362,Omphalodes verna,,"Una bella tappezzante che si allarga con generosità in terreni freschi e ricchi di sostanza organica.
Origine: Centro e Sud-Est Europa.
",erbacee perenni,"mezz'ombra, ombra",primavera,"bassa, cm. 20-30","fresco, ricco di sostanza organica",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,coprisuolo,2019-02-07 20:25:44 UTC,2019-08-28 08:16:38 UTC,500,EUR,false
222,Onoclea sensibilis,,"Felce che ama I terreni umidi e angoli riparati da correnti, ripaga con foglie morbide ed eleganti, trasparenti di verde. Spogliante.
Origine: Nord America.
",erbacee perenni,ombra-mezzombra,-,"alta, cm. 100-120","fresco, ricco di sostanza organica; mai secco",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-02 15:34:49 UTC,2019-12-02 17:42:16 UTC,600,EUR,false
363,Ophiopogon japonicus 'Minor',,"La varietà più bassa e compatta, per fare pratini sempreverdi all’ombra. Molto longeva, si espande lentamente.
Origine: Giappone, Corea.
",erbacee perenni,"mezz'ombra, ombra",estate,"bassa, cm. 5-10","fresco, ricco di sostanza organica. Sopporta anche terreni pesanti.",20-25 piante/mq.,"quadro, cm. 8",true,false,"fogliame decorativo, coprisuolo",2019-02-07 20:29:02 UTC,2019-08-28 08:17:45 UTC,400,EUR,false
